Execution_code,Repo,Message,time
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-BI","	- Created branch user: 266730","1607862318.881166"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-AI","	- Created branch user: 265732","1607862318.881827"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-CI","	- The user is in org or the email is not correct: 367731","1607862318.886046"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-NE","	- The user is in org or the email is not correct: 278690","1607862318.899466"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-GL","	- The user is in org or the email is not correct: 171763","1607862318.904555"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-FL","	- Created branch user: 170763","1607862318.907658"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-OE","	- The user is in org or the email is not correct: 179692","1607862318.911412"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-CI","	- The user is in org or the email is not correct: 267732","1607862318.916585"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-HL","	- Created branch user: 172762","1607862318.919606"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-AI","	- Created branch user: 365730","1607862318.919878"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-NE","	- The user is in org or the email is not correct: 178691","1607862318.922323"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-EI","	- The user is in org or the email is not correct: 269731","1607862318.924022"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-FL","	- The user is in org or the email is not correct: 270761","1607862318.928859"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-PE","	- The user is in org or the email is not correct: 280690","1607862318.935238"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-PE","	- The user is in org or the email is not correct: 180691","1607862318.942596"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-FL","	- The user is in org or the email is not correct: 170765","1607862318.947497"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-DI","	- The user is in org or the email is not correct: 268731","1607862318.950309"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-OE","	- The user is in org or the email is not correct: 279690","1607862318.955413"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-IL","	- Created branch user: 273760","1607862318.958484"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-IL","	- The user is in org or the email is not correct: 273762","1607862318.960012"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-NE","	- Created branch user: 178690","1607862318.968712"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-CI","	- The user is in org or the email is not correct: 167731","1607862318.980411"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-AI","	- The user is in org or the email is not correct: 165734","1607862318.987902"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-EI","	- Created branch user: 269730","1607862318.990164"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-BI","	- The user is in org or the email is not correct: 266732","1607862318.992949"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-HL","	- The user is in org or the email is not correct: 372760","1607862318.993851"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-EI","	- The user is in org or the email is not correct: 469730","1607862319.004548"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-LE","	- The user is in org or the email is not correct: 276690","1607862319.005433"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-EI","	- Created branch user: 169734","1607862319.008372"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-CI","	- Created branch user: 367730","1607862319.00871"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-CI","	- The user is in org or the email is not correct: 267733","1607862319.009116"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-IL","	- The user is in org or the email is not correct: 373760","1607862319.011262"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-BI","	- The user is in org or the email is not correct: 266731","1607862319.01158"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-BI","	- The user is in org or the email is not correct: 166733","1607862319.017282"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-LE","	- Created branch user: 176692","1607862319.01917"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-ME","	- The user is in org or the email is not correct: 377690","1607862319.022468"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-HL","	- The user is in org or the email is not correct: 172766","1607862319.025894"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-GL","	- Created branch user: 171761","1607862319.026922"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-ME","	- Created branch user: 177690","1607862319.037019"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-CI","	- The user is in org or the email is not correct: 467730","1607862319.039725"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-NE","	- The user is in org or the email is not correct: 378690","1607862319.039885"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-AI","	- Created branch user: 165731","1607862319.042741"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-CI","	- Created branch user: 267731","1607862319.043605"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-BI","	- Created branch user: 166732","1607862319.046926"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-CI","	- Created branch user: 167730","1607862319.048549"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-ME","	- The user is in org or the email is not correct: 177691","1607862319.049361"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-IL","	- Created branch user: 173762","1607862319.050931"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-EI","	- Created branch user: 369730","1607862319.055577"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-LE","	- Created branch user: 276690","1607862319.057837"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-EI","	- The user is in org or the email is not correct: 269732","1607862319.058035"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-BI","	- The user is in org or the email is not correct: 366731","1607862319.058208"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-GL","	- Created branch user: 271760","1607862319.059699"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-PE","	- The user is in org or the email is not correct: 380690","1607862319.062007"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-PE","	- Created branch user: 180690","1607862319.064738"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-DI","	- The user is in org or the email is not correct: 368730","1607862319.065869"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-HL","	- The user is in org or the email is not correct: 272762","1607862319.067023"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-ME","	- The user is in org or the email is not correct: 477690","1607862319.070462"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-AI","	- The user is in org or the email is not correct: 465730","1607862319.076821"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-AI","	- Created branch user: 265731","1607862319.081373"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-ME","	- The user is in org or the email is not correct: 277691","1607862319.083767"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-EI","	- The user is in org or the email is not correct: 369731","1607862319.087804"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-EI","	- The user is in org or the email is not correct: 1697311","1607862319.097627"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-DI","	- The user is in org or the email is not correct: 268732","1607862319.104927"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-HL","	- Created branch user: 272761","1607862319.105256"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-BI","	- Created branch user: 366730","1607862319.107429"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-DI","	- Created branch user: 268730","1607862319.108254"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-ME","	- Created branch user: 277690","1607862319.110999"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-GL","	- The user is in org or the email is not correct: 371760","1607862319.11132"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-OE","	- Created branch user: 179691","1607862319.117536"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-OE","	- Created branch user: 279690","1607862319.117762"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-HL","	- The user is in org or the email is not correct: 472760","1607862319.124557"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-HL","	- Created branch user: 172763","1607862319.131362"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-NE","	- The user is in org or the email is not correct: 478690","1607862319.132763"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-BI","	- The user is in org or the email is not correct: 466730","1607862319.135178"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-FL","	- Created branch user: 170762","1607862319.135481"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-FL","	- Created branch user: 270761","1607862319.138753"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-DI","	- Created branch user: 468730","1607862319.143804"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-AI","	- The user is in org or the email is not correct: 365732","1607862319.145376"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-FL","	- The user is in org or the email is not correct: 170766","1607862319.150256"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-IL","	- The user is in org or the email is not correct: 173763","1607862319.151688"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-T-HL","	- The user is in org or the email is not correct: 572760","1607862319.152653"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-NE","	- Created branch user: 278690","1607862319.162945"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-IL","	- Created branch user: 273761","1607862319.166948"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-EI","	- Created branch user: 269731","1607862319.167138"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-IL","	- The user is in org or the email is not correct: 473760","1607862319.186392"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-HL","	- Created branch user: 372760","1607862319.191333"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-ME","	- The user is in org or the email is not correct: 177692","1607862319.192571"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-NE","	- Created branch user: 178691","1607862319.202372"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-AI","	- The user is in org or the email is not correct: 465731","1607862319.202633"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-FL","	- The user is in org or the email is not correct: 470760","1607862319.203624"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-OE","	- The user is in org or the email is not correct: 479690","1607862319.206087"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-OE","	- The user is in org or the email is not correct: 179693","1607862319.206736"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-DI","	- Created branch user: 168731","1607862319.207442"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-GL","	- The user is in org or the email is not correct: 171764","1607862319.207772"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-BI","	- Created branch user: 266731","1607862319.208554"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-GL","	- Created branch user: 171763","1607862319.220492"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-CI","	- Created branch user: 367731","1607862319.223672"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-LE","	- Created branch user: 176691","1607862319.226187"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-OE","	- The user is in org or the email is not correct: 279691","1607862319.229002"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-NE","	- The user is in org or the email is not correct: 178692","1607862319.230129"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-IL","	- Created branch user: 373760","1607862319.231458"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-AI","	- Created branch user: 465730","1607862319.232392"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-CI","	- The user is in org or the email is not correct: 367732","1607862319.233165"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-T-CI","	- Created branch user: 467730","1607862319.234537"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-LE","	- The user is in org or the email is not correct: 276691","1607862319.235496"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-EI","	- Created branch user: 169731","1607862319.239302"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-AI","	- The user is in org or the email is not correct: 165735","1607862319.241892"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-T-GL","	- The user is in org or the email is not correct: 571760","1607862319.243061"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-PE","	- Created branch user: 280690","1607862319.244139"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-HL","	- The user is in org or the email is not correct: 172767","1607862319.245698"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2023-T-AI","	- Created branch user: 365731","1607862319.248312"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-BI","	- Created branch user: 166731","1607862319.251649"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-CI","	- Created branch user: 267733","1607862319.252384"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2021-B-NE","	- The user is in org or the email is not correct: 278691","1607862319.254713"
"1607862313.849571","CastellaniDavideTest/Test18-2020-2022-B-ME","	- Created branch user: 177691","1607862319.259189"
